lat,long,location,count
42.34747759,-71.04467675,(42.34747759 -71.04467675),84
42.34748342,-71.13363158,(42.34748342 -71.13363158),65
42.34748963,-71.0685976,(42.34748963 -71.06859760),8
42.34749245,-71.06506195,(42.34749245 -71.06506195),1
42.347497,-71.101763,(42.34749700 -71.10176300),24
42.34749899,-71.07925506,(42.34749899 -71.07925506),314
42.34750472,-71.0934647,(42.34750472 -71.09346470),49
42.34750822,-71.09153179,(42.34750822 -71.09153179),2
42.34750972,-71.09011373,(42.34750972 -71.09011373),31
42.34751259,-71.13689285,(42.34751259 -71.13689285),27
42.347516,-71.092384,(42.34751600 -71.09238400),2
42.3475246,-71.15154982,(42.34752460 -71.15154982),8
42.34753377,-71.0627565,(42.34753377 -71.06275650),24
42.3475421,-71.10555758,(42.34754210 -71.10555758),4
42.34754258,-71.0506621,(42.34754258 -71.05066210),5
42.34755319,-71.16133128,(42.34755319 -71.16133128),2
42.34755779,-71.06429593,(42.34755779 -71.06429593),5
42.34757161,-71.10354463,(42.34757161 -71.10354463),2
42.34758295,-71.13821976,(42.34758295 -71.13821976),4
42.34758431,-71.04455329,(42.34758431 -71.04455329),2
42.34760128,-71.15688618,(42.34760128 -71.15688618),6
42.347612,-71.086789,(42.34761200 -71.08678900),1
42.34761284,-71.08639576,(42.34761284 -71.08639576),1
42.34761593,-71.1544973,(42.34761593 -71.15449730),3
42.34761664,-71.06850031,(42.34761664 -71.06850031),2
42.34762277,-71.07606735,(42.34762277 -71.07606735),109
42.34764653,-71.15147294,(42.34764653 -71.15147294),5
42.34764815,-71.03887718,(42.34764815 -71.03887718),1
42.34765044,-71.16667608,(42.34765044 -71.16667608),1
42.34765415,-71.03911246,(42.34765415 -71.03911246),8
42.34767067,-71.07620742,(42.34767067 -71.07620742),135
42.34767084,-71.06570791,(42.34767084 -71.06570791),15
42.34767283,-71.1332398,(42.34767283 -71.13323980),5
42.347686,-71.07865,(42.34768600 -71.07865000),7
42.34771287,-71.07374933,(42.34771287 -71.07374933),57
42.34772752,-71.1345172,(42.34772752 -71.13451720),5
42.34774387,-71.06383389,(42.34774387 -71.06383389),12
42.34774669,-71.15345452,(42.34774669 -71.15345452),46
42.34775725,-71.13856303,(42.34775725 -71.13856303),26
42.34776033,-71.10469391,(42.34776033 -71.10469391),13
42.34776928,-71.03972742,(42.34776928 -71.03972742),2
42.34777676,-71.08581859,(42.34777676 -71.08581859),1
42.3477848,-71.03618949,(42.34778480 -71.03618949),28
42.34778586,-71.07869776,(42.34778586 -71.07869776),1
42.34779531,-71.13903961,(42.34779531 -71.13903961),6
42.34779906,-71.04058155,(42.34779906 -71.04058155),1
42.34780075,-71.06341925,(42.34780075 -71.06341925),2
42.34780193,-71.13202854,(42.34780193 -71.13202854),1
42.34780447,-71.06421804,(42.34780447 -71.06421804),1
42.34780605,-71.06264722,(42.34780605 -71.06264722),1
42.34780736,-71.06650245,(42.34780736 -71.06650245),1
42.34781894,-71.1552165,(42.34781894 -71.15521650),8
42.34781895,-71.14941056,(42.34781895 -71.14941056),7
42.34783501,-71.08595518,(42.34783501 -71.08595518),17
42.34784144,-71.1027693,(42.34784144 -71.10276930),6
42.34784911,-71.05042136,(42.34784911 -71.05042136),2
42.34785689,-71.1008051,(42.34785689 -71.10080510),7
42.34786276,-71.08560097,(42.34786276 -71.08560097),1
42.34788341,-71.06437688,(42.34788341 -71.06437688),37
42.34788572,-71.07874552,(42.34788572 -71.07874552),2
42.34788801,-71.06300248,(42.34788801 -71.06300248),10
42.34789498,-71.1327746,(42.34789498 -71.13277460),10
42.34790821,-71.08543442,(42.34790821 -71.08543442),18
42.34790953,-71.15508957,(42.34790953 -71.15508957),4
42.34791891,-71.06730485,(42.34791891 -71.06730485),2
42.34793774,-71.15676006,(42.34793774 -71.15676006),7
42.34793854,-71.0880078,(42.34793854 -71.08800780),2
42.34793886,-71.15229604,(42.34793886 -71.15229604),21
42.34794233,-71.03774403,(42.34794233 -71.03774403),1
42.34794777,-71.15573329,(42.34794777 -71.15573329),4
42.34794869,-71.13800075,(42.34794869 -71.13800075),14
42.34795358,-71.13630736,(42.34795358 -71.13630736),32
42.34795366,-71.08526786,(42.34795366 -71.08526786),4
42.34795942,-71.13599665,(42.34795942 -71.13599665),1
42.34796997,-71.06335774,(42.34796997 -71.06335774),1
42.34797228,-71.10576965,(42.34797228 -71.10576965),24
42.3479724,-71.07849582,(42.34797240 -71.07849582),436
42.34797357,-71.1321802,(42.34797357 -71.13218020),3
42.34798523,-71.10375026,(42.34798523 -71.10375026),4
42.34798689,-71.10032376,(42.34798689 -71.10032376),3
42.34799065,-71.062573,(42.34799065 -71.06257300),36
42.347991,-71.072663,(42.34799100 -71.07266300),5
42.34800534,-71.03695399,(42.34800534 -71.03695399),2
42.34800978,-71.0766976,(42.34800978 -71.07669760),61
42.3480257,-71.0962262,(42.34802570 -71.09622620),5
42.3480275,-71.06188896,(42.34802750 -71.06188896),2
42.34802988,-71.13550939,(42.34802988 -71.13550939),35
42.34803069,-71.09494426,(42.34803069 -71.09494426),8
42.34803673,-71.14024723,(42.34803673 -71.14024723),20
42.34803867,-71.06865559,(42.34803867 -71.06865559),1
42.34804592,-71.07748542,(42.34804592 -71.07748542),2
42.34804893,-71.09156575,(42.34804893 -71.09156575),2
42.34805092,-71.09389963,(42.34805092 -71.09389963),25
42.34805509,-71.06891698,(42.34805509 -71.06891698),2
42.3480715,-71.06917837,(42.34807150 -71.06917837),3
42.34807438,-71.089853,(42.34807438 -71.08985300),36
42.34809445,-71.09992438,(42.34809445 -71.09992438),5
42.34809694,-71.06750281,(42.34809694 -71.06750281),3
42.34810138,-71.06219387,(42.34810138 -71.06219387),1
42.34810155,-71.09286225,(42.34810155 -71.09286225),1
42.34810188,-71.08814056,(42.34810188 -71.08814056),25
42.34810622,-71.06112658,(42.34810622 -71.06112658),7
42.34810905,-71.09956553,(42.34810905 -71.09956553),3
42.34811219,-71.06413881,(42.34811219 -71.06413881),9
42.34811745,-71.0975768,(42.34811745 -71.09757680),12
42.348128,-71.06778137,(42.34812800 -71.06778137),4
42.34813158,-71.08027002,(42.34813158 -71.08027002),94
42.34813272,-71.06331199,(42.34813272 -71.06331199),2
42.34813531,-71.13721261,(42.34813531 -71.13721261),15
42.34813564,-71.07153355,(42.34813564 -71.07153355),1
42.34814363,-71.06562653,(42.34814363 -71.06562653),10
42.34814716,-71.13365507,(42.34814716 -71.13365507),5
42.34814974,-71.07397467,(42.34814974 -71.07397467),9
42.34815229,-71.08450821,(42.34815229 -71.08450821),168
42.34815585,-71.05018112,(42.34815585 -71.05018112),4
42.34817025,-71.13131309,(42.34817025 -71.13131309),1
42.34817525,-71.06249878,(42.34817525 -71.06249878),12
42.34818053,-71.1321814,(42.34818053 -71.13218140),2
42.3481853,-71.14974702,(42.34818530 -71.14974702),2
42.34818558,-71.06849517,(42.34818558 -71.06849517),2
42.34819899,-71.13941863,(42.34819899 -71.13941863),27
42.34820539,-71.16636752,(42.34820539 -71.16636752),2
42.3482074,-71.10491095,(42.34820740 -71.10491095),6
42.34821076,-71.10696156,(42.34821076 -71.10696156),52
42.34821205,-71.16091335,(42.34821205 -71.16091335),7
42.34822741,-71.14075262,(42.34822741 -71.14075262),15
42.34823119,-71.15311914,(42.34823119 -71.15311914),2
42.34823537,-71.06288251,(42.34823537 -71.06288251),2
42.34823884,-71.06053864,(42.34823884 -71.06053864),1
42.34824116,-71.06854935,(42.34824116 -71.06854935),2
42.34824818,-71.07360419,(42.34824818 -71.07360419),13
42.34825252,-71.06924615,(42.34825252 -71.06924615),26
42.34825318,-71.04100643,(42.34825318 -71.04100643),8
42.34826,-71.037531,(42.34826000 -71.03753100),2
42.34826031,-71.09742803,(42.34826031 -71.09742803),11
42.34826086,-71.06174005,(42.34826086 -71.06174005),4
42.34826233,-71.15745778,(42.34826233 -71.15745778),22
42.34826633,-71.06753338,(42.34826633 -71.06753338),4
42.34827329,-71.07159079,(42.34827329 -71.07159079),2
42.34827698,-71.07038932,(42.34827698 -71.07038932),110
42.34828507,-71.08822906,(42.34828507 -71.08822906),6
42.34828759,-71.07891773,(42.34828759 -71.07891773),126
42.34829203,-71.15106252,(42.34829203 -71.15106252),18
42.34829397,-71.15383416,(42.34829397 -71.15383416),31
42.34830017,-71.07212326,(42.34830017 -71.07212326),7
42.34830775,-71.07639832,(42.34830775 -71.07639832),6
42.34831222,-71.03897325,(42.34831222 -71.03897325),8
42.34832396,-71.13187676,(42.34832396 -71.13187676),8
42.34833457,-71.13778863,(42.34833457 -71.13778863),1
42.348339,-71.038389,(42.34833900 -71.03838900),1
42.3483427,-71.0722253,(42.34834270 -71.07222530),103
42.34834296,-71.17089312,(42.34834296 -71.17089312),2
42.34834581,-71.16967567,(42.34834581 -71.16967567),1
42.34834663,-71.07323371,(42.34834663 -71.07323371),1
42.34835369,-71.1618179,(42.34835369 -71.16181790),10
42.34835708,-71.13645291,(42.34835708 -71.13645291),68
42.34836186,-71.08375378,(42.34836186 -71.08375378),1
42.34837984,-71.09287028,(42.34837984 -71.09287028),24
42.3483823,-71.0638195,(42.34838230 -71.06381950),31
42.34838762,-71.07528622,(42.34838762 -71.07528622),5
42.34838862,-71.13455322,(42.34838862 -71.13455322),30
42.348395,-71.037879,(42.34839500 -71.03787900),13
42.34840245,-71.1059818,(42.34840245 -71.10598180),7
42.34840576,-71.08688339,(42.34840576 -71.08688339),523
42.34841252,-71.09496043,(42.34841252 -71.09496043),6
42.34841718,-71.06240393,(42.34841718 -71.06240393),10
42.34841992,-71.06405959,(42.34841992 -71.06405959),5
42.34842775,-71.07646876,(42.34842775 -71.07646876),19
42.34842935,-71.09874661,(42.34842935 -71.09874661),10
42.34843354,-71.06931392,(42.34843354 -71.06931392),13
42.34843357,-71.0758794,(42.34843357 -71.07587940),16
42.34843773,-71.06419422,(42.34843773 -71.06419422),5
42.34843798,-71.06823156,(42.34843798 -71.06823156),9
42.34844142,-71.04996523,(42.34844142 -71.04996523),10
42.34844183,-71.07167012,(42.34844183 -71.07167012),3
42.34844573,-71.06771735,(42.34844573 -71.06771735),4
42.34846398,-71.15814967,(42.34846398 -71.15814967),16
42.3484674,-71.13157212,(42.34846740 -71.13157212),1
42.34848082,-71.10639861,(42.34848082 -71.10639861),9
42.34849937,-71.09719984,(42.34849937 -71.09719984),16
42.3485098,-71.13528766,(42.34850980 -71.13528766),2
42.34851734,-71.06934133,(42.34851734 -71.06934133),3
42.34852699,-71.06486875,(42.34852699 -71.06486875),58
42.34852918,-71.07805107,(42.34852918 -71.07805107),63
42.34854297,-71.10190978,(42.34854297 -71.10190978),4
42.34854604,-71.09799504,(42.34854604 -71.09799504),57
42.34854636,-71.07416609,(42.34854636 -71.07416609),91
42.34854775,-71.07653919,(42.34854775 -71.07653919),14
42.34854976,-71.16260923,(42.34854976 -71.16260923),4
42.34855061,-71.15007628,(42.34855061 -71.15007628),10
42.34855133,-71.06702716,(42.34855133 -71.06702716),24
42.34855941,-71.08554662,(42.34855941 -71.08554662),6
42.34856518,-71.13136555,(42.34856518 -71.13136555),12
42.34856631,-71.08385128,(42.34856631 -71.08385128),15
42.34856807,-71.15495595,(42.34856807 -71.15495595),8
42.34857652,-71.07772012,(42.34857652 -71.07772012),158
42.34860099,-71.05118553,(42.34860099 -71.05118553),6
42.34860114,-71.06936873,(42.34860114 -71.06936873),3
42.34860909,-71.15655466,(42.34860909 -71.15655466),5
42.34860972,-71.07538812,(42.34860972 -71.07538812),22
42.34860998,-71.06847736,(42.34860998 -71.06847736),1
42.348612,-71.071743,(42.34861200 -71.07174300),3
42.34861625,-71.06554329,(42.34861625 -71.06554329),6
42.34861822,-71.14020546,(42.34861822 -71.14020546),2
42.34862149,-71.13407034,(42.34862149 -71.13407034),1
42.34862382,-71.08277637,(42.34862382 -71.08277637),1465
42.34863837,-71.07659238,(42.34863837 -71.07659238),7
42.34864389,-71.15284571,(42.34864389 -71.15284571),16
42.3486504,-71.14029419,(42.34865040 -71.14029419),2
42.34865049,-71.06348869,(42.34865049 -71.06348869),5
42.34865794,-71.1325918,(42.34865794 -71.13259180),19
42.3486591,-71.06230908,(42.34865910 -71.06230908),2
42.34866017,-71.16801858,(42.34866017 -71.16801858),12
42.34866296,-71.13115897,(42.34866296 -71.13115897),3
42.34866488,-71.13885318,(42.34866488 -71.13885318),34
42.34866982,-71.06938919,(42.34866982 -71.06938919),8
42.34867438,-71.08841866,(42.34867438 -71.08841866),3
42.34867943,-71.0608949,(42.34867943 -71.06089490),35
42.34868258,-71.14038291,(42.34868258 -71.14038291),8
42.348683,-71.0716575,(42.34868300 -71.07165750),1
42.34868544,-71.06608848,(42.34868544 -71.06608848),71
42.34868702,-71.13756755,(42.34868702 -71.13756755),3
42.3486886,-71.0790937,(42.34868860 -71.07909370),4
42.34868917,-71.07257992,(42.34868917 -71.07257992),71
42.34869108,-71.04676789,(42.34869108 -71.04676789),1
42.34869812,-71.03861624,(42.34869812 -71.03861624),13
42.34871001,-71.16939641,(42.34871001 -71.16939641),4
42.3487173,-71.15417832,(42.34871730 -71.15417832),2
42.34872509,-71.06773619,(42.34872509 -71.06773619),10
42.34872568,-71.06906615,(42.34872568 -71.06906615),9
42.34872699,-71.04974932,(42.34872699 -71.04974932),2
42.34872889,-71.06799395,(42.34872889 -71.06799395),6
42.34873541,-71.07049185,(42.34873541 -71.07049185),32
42.3487364,-71.16596814,(42.34873640 -71.16596814),1
42.3487385,-71.06940965,(42.34873850 -71.06940965),9
42.34874245,-71.06396897,(42.34874245 -71.06396897),33
42.34874268,-71.13098857,(42.34874268 -71.13098857),4
42.34874527,-71.15452573,(42.34874527 -71.15452573),1
42.34875218,-71.08564343,(42.34875218 -71.08564343),27
42.348754,-71.071572,(42.34875400 -71.07157200),1
42.34876058,-71.03210286,(42.34876058 -71.03210286),5
42.34876087,-71.06408261,(42.34876087 -71.06408261),53
42.34877401,-71.06662866,(42.34877401 -71.06662866),29
42.34877575,-71.09606805,(42.34877575 -71.09606805),247
42.34877635,-71.07487281,(42.34877635 -71.07487281),10
42.34877998,-71.13550134,(42.34877998 -71.13550134),12
42.34878726,-71.09715759,(42.34878726 -71.09715759),24
42.34880461,-71.09392554,(42.34880461 -71.09392554),74
42.34880604,-71.06285447,(42.34880604 -71.06285447),34
42.34881487,-71.09287448,(42.34881487 -71.09287448),3
42.34881956,-71.09239402,(42.34881956 -71.09239402),1
42.34882239,-71.13081816,(42.34882239 -71.13081816),1
42.34883961,-71.09089641,(42.34883961 -71.09089641),55
42.34885012,-71.15982522,(42.34885012 -71.15982522),21
42.348859,-71.039011,(42.34885900 -71.03901100),1
42.348866,-71.08936284,(42.34886600 -71.08936284),47
42.34887137,-71.16049674,(42.34887137 -71.16049674),17
42.34888042,-71.06149764,(42.34888042 -71.06149764),67
42.34888559,-71.14007361,(42.34888559 -71.14007361),46
42.3488885,-71.0818003,(42.34888850 -71.08180030),2
42.34888872,-71.1335453,(42.34888872 -71.13354530),42
42.34889022,-71.16088458,(42.34889022 -71.16088458),14
42.34890003,-71.04961457,(42.34890003 -71.04961457),9
42.34890289,-71.15890934,(42.34890289 -71.15890934),16
42.34890734,-71.0718933,(42.34890734 -71.07189330),21
42.34890907,-71.16127242,(42.34890907 -71.16127242),8
42.34891143,-71.05448303,(42.34891143 -71.05448303),9
42.34891224,-71.16133559,(42.34891224 -71.16133559),8
42.34891347,-71.06221241,(42.34891347 -71.06221241),13
42.34892548,-71.10423081,(42.34892548 -71.10423081),2
42.34892616,-71.07818884,(42.34892616 -71.07818884),7
42.34893069,-71.17053018,(42.34893069 -71.17053018),11
42.34893308,-71.16177266,(42.34893308 -71.16177266),16
42.348939,-71.150338,(42.34893900 -71.15033800),1
42.34894297,-71.07435751,(42.34894297 -71.07435751),9
42.34894483,-71.14087199,(42.34894483 -71.14087199),47
42.34894667,-71.08574065,(42.34894667 -71.08574065),25
42.34895074,-71.16214656,(42.34895074 -71.16214656),3
42.34895232,-71.15088948,(42.34895232 -71.15088948),2
42.34895585,-71.06682277,(42.34895585 -71.06682277),7
42.34895628,-71.06339796,(42.34895628 -71.06339796),2
42.34895714,-71.09701108,(42.34895714 -71.09701108),22
42.34895731,-71.16228786,(42.34895731 -71.16228786),3
42.34895777,-71.08489204,(42.34895777 -71.08489204),139
42.34895975,-71.06813697,(42.34895975 -71.06813697),7
42.34896284,-71.08404266,(42.34896284 -71.08404266),4
42.34896389,-71.16242915,(42.34896389 -71.16242915),3
42.34896524,-71.06848461,(42.34896524 -71.06848461),16
42.34896638,-71.1583436,(42.34896638 -71.15834360),26
42.34897002,-71.07689477,(42.34897002 -71.07689477),8
42.348973,-71.097099,(42.34897300 -71.09709900),3
42.34897674,-71.16277319,(42.34897674 -71.16277319),12
42.34897823,-71.13739525,(42.34897823 -71.13739525),4
42.34898076,-71.06729522,(42.34898076 -71.06729522),24
42.34898982,-71.04282632,(42.34898982 -71.04282632),1
42.34899228,-71.03930255,(42.34899228 -71.03930255),17
42.34900457,-71.13649962,(42.34900457 -71.13649962),56
42.3490064,-71.09623578,(42.34900640 -71.09623578),19
42.3490071,-71.0767683,(42.34900710 -71.07676830),1
42.34900722,-71.15110239,(42.34900722 -71.15110239),3
42.34900739,-71.13860108,(42.34900739 -71.13860108),116
42.34901109,-71.13042369,(42.34901109 -71.13042369),11
42.34901461,-71.09756488,(42.34901461 -71.09756488),4
42.34901546,-71.15160335,(42.34901546 -71.15160335),34
42.349019,-71.16311247,(42.34901900 -71.16311247),3
42.34901954,-71.08130134,(42.34901954 -71.08130134),208
42.34902699,-71.129878,(42.34902699 -71.12987800),31
42.34902968,-71.15262232,(42.34902968 -71.15262232),2
42.34903684,-71.15747989,(42.34903684 -71.15747989),11
42.34903931,-71.09933787,(42.34903931 -71.09933787),35
42.34904108,-71.06951499,(42.34904108 -71.06951499),10
42.34904181,-71.13573308,(42.34904181 -71.13573308),5
42.34904371,-71.1521032,(42.34904371 -71.15210320),1
42.34904422,-71.16323554,(42.34904422 -71.16323554),7
42.34904453,-71.15711073,(42.34904453 -71.15711073),13
42.34904891,-71.0885992,(42.34904891 -71.08859920),8
42.34905,-71.150656,(42.34905000 -71.15065600),1
42.34905149,-71.05022503,(42.34905149 -71.05022503),1
42.34905512,-71.15235302,(42.34905512 -71.15235302),39
42.349056,-71.1504985,(42.34905600 -71.15049850),525
42.3490647,-71.06387676,(42.34906470 -71.06387676),4
42.34906578,-71.13414695,(42.34906578 -71.13414695),116
42.34906654,-71.15260285,(42.34906654 -71.15260285),7
42.34906857,-71.15578749,(42.34906857 -71.15578749),2
42.34906909,-71.15343478,(42.34906909 -71.15343478),1
42.3490697,-71.15679125,(42.34906970 -71.15679125),6
42.34907307,-71.04947981,(42.34907307 -71.04947981),13
42.34907974,-71.06820526,(42.34907974 -71.06820526),2
42.34908157,-71.16335196,(42.34908157 -71.16335196),3
42.3490821,-71.15301633,(42.34908210 -71.15301633),33
42.34908837,-71.04113497,(42.34908837 -71.04113497),9
42.34908984,-71.06645768,(42.34908984 -71.06645768),10
42.34908997,-71.15403811,(42.34908997 -71.15403811),1
42.34909158,-71.07562109,(42.34909158 -71.07562109),5
42.34909388,-71.08189783,(42.34909388 -71.08189783),5
42.34909487,-71.15647177,(42.34909487 -71.15647177),1
42.34909513,-71.15462216,(42.34909513 -71.15462216),1
42.34909765,-71.1534298,(42.34909765 -71.15342980),9
42.34909822,-71.07929618,(42.34909822 -71.07929618),51
42.34910076,-71.1561239,(42.34910076 -71.15612390),51
42.349104,-71.077265,(42.34910400 -71.07726500),5
42.34910664,-71.15577604,(42.34910664 -71.15577604),4
42.3491109,-71.15527344,(42.34911090 -71.15527344),37
42.34911289,-71.08767768,(42.34911289 -71.08767768),43
42.34911476,-71.03960265,(42.34911476 -71.03960265),1
42.34911515,-71.15477083,(42.34911515 -71.15477083),1
42.34911943,-71.15469561,(42.34911943 -71.15469561),2
42.34912068,-71.07199961,(42.34912068 -71.07199961),2
42.34912371,-71.1546204,(42.34912371 -71.15462040),3
42.34912858,-71.1545249,(42.34912858 -71.15452490),1
42.34913164,-71.15403146,(42.34913164 -71.15403146),2
42.34913254,-71.15423043,(42.34913254 -71.15423043),21
42.34913344,-71.15442941,(42.34913344 -71.15442941),2
42.34913633,-71.06701923,(42.34913633 -71.06701923),4
42.34914055,-71.09496162,(42.34914055 -71.09496162),2
42.34914832,-71.131573,(42.34914832 -71.13157300),43
42.34915196,-71.08080305,(42.34915196 -71.08080305),7
42.34915492,-71.08413654,(42.34915492 -71.08413654),1
42.349155,-71.09392109,(42.34915500 -71.09392109),68
42.349163,-71.095576,(42.34916300 -71.09557600),4
42.34916784,-71.06211573,(42.34916784 -71.06211573),4
42.34917598,-71.16756251,(42.34917598 -71.16756251),5
42.34919979,-71.13002922,(42.34919979 -71.13002922),11
42.349211,-71.149544,(42.34921100 -71.14954400),1
42.3492172,-71.16884066,(42.34921720 -71.16884066),2
42.34921756,-71.09099585,(42.34921756 -71.09099585),20
42.34922388,-71.09929974,(42.34922388 -71.09929974),12
42.34923356,-71.0732809,(42.34923356 -71.07328090),42
42.34923607,-71.16042925,(42.34923607 -71.16042925),2
42.34924655,-71.10673812,(42.34924655 -71.10673812),3
42.3492468,-71.08956259,(42.34924680 -71.08956259),71
42.34925003,-71.06897993,(42.34925003 -71.06897993),3
42.3492515,-71.04633405,(42.34925150 -71.04633405),2
42.34925262,-71.06066308,(42.34925262 -71.06066308),2
42.34925805,-71.09526425,(42.34925805 -71.09526425),13
42.34926137,-71.15359584,(42.34926137 -71.15359584),1
42.34926256,-71.13720324,(42.34926256 -71.13720324),8
42.34928287,-71.07689903,(42.34928287 -71.07689903),27
42.34928289,-71.13522587,(42.34928289 -71.13522587),37
42.34928569,-71.1467272,(42.34928569 -71.14672720),11
42.349287,-71.044846,(42.34928700 -71.04484600),2
42.34929082,-71.06676765,(42.34929082 -71.06676765),8
42.3492942,-71.04834934,(42.34929420 -71.04834934),4
42.34931842,-71.10173719,(42.34931842 -71.10173719),10
42.34931902,-71.17186766,(42.34931902 -71.17186766),3
42.34932234,-71.07210216,(42.34932234 -71.07210216),73
42.34932471,-71.08014801,(42.34932471 -71.08014801),331
42.34932976,-71.153394,(42.34932976 -71.15339400),5
42.34934239,-71.0683096,(42.34934239 -71.06830960),4
42.34934252,-71.16386818,(42.34934252 -71.16386818),21
42.34934367,-71.06962033,(42.34934367 -71.06962033),2
42.34934874,-71.04925904,(42.34934874 -71.04925904),25
42.349349,-71.043518,(42.34934900 -71.04351800),3
42.3493493,-71.04017984,(42.34934930 -71.04017984),1
42.34935191,-71.08594303,(42.34935191 -71.08594303),4
42.34935318,-71.08423015,(42.34935318 -71.08423015),21
42.34935468,-71.0675576,(42.34935468 -71.06755760),27
42.34936575,-71.09496038,(42.34936575 -71.09496038),2
42.34936718,-71.16554188,(42.34936718 -71.16554188),32
42.34937622,-71.06095882,(42.34937622 -71.06095882),3
42.34937839,-71.13249037,(42.34937839 -71.13249037),49
42.34938674,-71.1005695,(42.34938674 -71.10056950),1
42.34938972,-71.04827911,(42.34938972 -71.04827911),8
42.34939238,-71.07457981,(42.34939238 -71.07457981),32
42.34939284,-71.17249239,(42.34939284 -71.17249239),2
42.34940554,-71.06265454,(42.34940554 -71.06265454),7
42.34940611,-71.06934672,(42.34940611 -71.06934672),3
42.34940629,-71.15920581,(42.34940629 -71.15920581),5
42.3494068,-71.15095791,(42.34940680 -71.15095791),1
42.34941613,-71.04996488,(42.34941613 -71.04996488),31
42.34942028,-71.15115306,(42.34942028 -71.15115306),1
42.3494205,-71.083158,(42.34942050 -71.08315800),204
42.34942119,-71.14899739,(42.34942119 -71.14899739),11
42.34942864,-71.06536641,(42.34942864 -71.06536641),346
42.34943694,-71.06650735,(42.34943694 -71.06650735),4
42.34943907,-71.07086364,(42.34943907 -71.07086364),6
42.34944475,-71.07072461,(42.34944475 -71.07072461),25
42.34944963,-71.0879627,(42.34944963 -71.08796270),25
42.34945353,-71.08644334,(42.34945353 -71.08644334),20
42.34945441,-71.10287355,(42.34945441 -71.10287355),1
42.34945989,-71.16953266,(42.34945989 -71.16953266),25
42.34946271,-71.0619903,(42.34946271 -71.06199030),13
42.34946444,-71.14270449,(42.34946444 -71.14270449),333
42.34946854,-71.06907312,(42.34946854 -71.06907312),1
42.34947131,-71.0888102,(42.34947131 -71.08881020),4
42.34947586,-71.0764015,(42.34947586 -71.07640150),112
42.349492,-71.047261,(42.34949200 -71.04726100),1
42.34949297,-71.08208625,(42.34949297 -71.08208625),6
42.34949843,-71.05089184,(42.34949843 -71.05089184),1
42.34949983,-71.06125455,(42.34949983 -71.06125455),11
42.3495002,-71.06967583,(42.34950020 -71.06967583),5
42.34950022,-71.13585122,(42.34950022 -71.13585122),13
42.34950275,-71.17354863,(42.34950275 -71.17354863),5
42.34950356,-71.06890401,(42.34950356 -71.06890401),6
42.34950783,-71.07949866,(42.34950783 -71.07949866),18
42.34952372,-71.05705643,(42.34952372 -71.05705643),16
42.34952413,-71.07220428,(42.34952413 -71.07220428),26
42.34952907,-71.06000487,(42.34952907 -71.06000487),3
42.34952912,-71.13472313,(42.34952912 -71.13472313),5
42.34953923,-71.09738282,(42.34953923 -71.09738282),1
42.34955133,-71.1533109,(42.34955133 -71.15331090),6
42.34955366,-71.04720727,(42.34955366 -71.04720727),7
42.34955833,-71.17158836,(42.34955833 -71.17158836),2
42.34955955,-71.09287556,(42.34955955 -71.09287556),1
42.34956178,-71.08605107,(42.34956178 -71.08605107),3
42.349568,-71.15002045,(42.34956800 -71.15002045),12
42.34957176,-71.10209305,(42.34957176 -71.10209305),14
42.34957198,-71.07585988,(42.34957198 -71.07585988),13
42.34958245,-71.06785008,(42.34958245 -71.06785008),1
42.34958657,-71.05735762,(42.34958657 -71.05735762),17
42.34959253,-71.14856689,(42.34959253 -71.14856689),21
42.349595,-71.04718,(42.34959500 -71.04718000),2
42.34960496,-71.13299161,(42.34960496 -71.13299161),6
42.3496094,-71.1604139,(42.34960940 -71.16041390),1
42.34963291,-71.13198868,(42.34963291 -71.13198868),1
42.34963667,-71.10435826,(42.34963667 -71.10435826),16
42.34965619,-71.16433184,(42.34965619 -71.16433184),9
42.34965624,-71.06973381,(42.34965624 -71.06973381),5
42.34965816,-71.06815476,(42.34965816 -71.06815476),2
42.3496598,-71.05765455,(42.34965980 -71.05765455),14
42.34966174,-71.15783933,(42.34966174 -71.15783933),18
42.34966751,-71.13048678,(42.34966751 -71.13048678),72
42.34966796,-71.13995527,(42.34966796 -71.13995527),43
42.34966931,-71.15878178,(42.34966931 -71.15878178),12
42.34967078,-71.09391984,(42.34967078 -71.09391984),27
42.3496828,-71.06656125,(42.34968280 -71.06656125),13
42.34968607,-71.08217945,(42.34968607 -71.08217945),21
42.34968872,-71.07711256,(42.34968872 -71.07711256),16
42.34970335,-71.06608984,(42.34970335 -71.06608984),1
42.34970447,-71.09161357,(42.34970447 -71.09161357),4
42.34971839,-71.16815011,(42.34971839 -71.16815011),7
42.34972128,-71.15319452,(42.34972128 -71.15319452),15
42.34973682,-71.0684439,(42.34973682 -71.06844390),1
42.34974111,-71.05801618,(42.34974111 -71.05801618),70
42.34974214,-71.15455697,(42.34974214 -71.15455697),16
42.3497436,-71.04749375,(42.34974360 -71.04749375),15
42.34974422,-71.06703935,(42.34974422 -71.06703935),1
42.3497532,-71.06910344,(42.34975320 -71.06910344),15
42.34975562,-71.0504545,(42.34975562 -71.05045450),2
42.34975943,-71.06187306,(42.34975943 -71.06187306),4
42.34976402,-71.06045076,(42.34976402 -71.06045076),60
42.34977,-71.08529411,(42.34977000 -71.08529411),39
42.34977652,-71.08670876,(42.34977652 -71.08670876),24
42.34977702,-71.16452546,(42.34977702 -71.16452546),12
