,lat,long,location,count,postal_code
409,42.25164228,-71.14419214,(42.25164228 -71.14419214),4,02136
410,42.25166498,-71.14219659,(42.25166498 -71.14219659),1,02136
411,42.25167017,-71.13126043,(42.25167017 -71.13126043),3,02136
412,42.25168341,-71.13100295,(42.25168341 -71.13100295),3,02136
413,42.25169332,-71.13199920000001,(42.25169332 -71.13199920),11,02136
414,42.25169601,-71.13053274,(42.25169601 -71.13053274),7,02136
415,42.25169697,-71.11738135,(42.25169697 -71.11738135),45,02136
416,42.25170382,-71.12279766,(42.25170382 -71.12279766),3,02136
417,42.25172228,-71.11605886,(42.25172228 -71.11605886),9,02136
418,42.25178013,-71.11001188,(42.25178013 -71.11001188),2,02136
419,42.25179898,-71.14174034,(42.25179898 -71.14174034),2,02136
420,42.25186902,-71.14372104,(42.25186902 -71.14372104),1,02136
421,42.25187570000001,-71.11498371,(42.25187570 -71.11498371),14,02136
422,42.25188297,-71.11915243,(42.25188297 -71.11915243),64,02136
423,42.2518944,-71.1253531,(42.25189440 -71.12535310),246,02136
424,42.25191561,-71.13238719,(42.25191561 -71.13238719),1,02136
425,42.25194322,-71.11925138,(42.25194322 -71.11925138),48,02136
426,42.25194648,-71.13101633,(42.25194648 -71.13101633),2,02136
427,42.251974600000004,-71.128736,(42.25197460 -71.12873600),32,02136
428,42.25199081,-71.14506066,(42.25199081 -71.14506066),10,02136
429,42.25201295,-71.11295068,(42.25201295 -71.11295068),2,02136
430,42.25203952,-71.14185512,(42.25203952 -71.14185512),2,02136
431,42.25203997,-71.13226131,(42.25203997 -71.13226131),3,02136
432,42.25208956,-71.12305271,(42.25208956 -71.12305271),1,02136
433,42.25215294,-71.11183303,(42.25215294 -71.11183303),5,02136
434,42.25220188,-71.13095053,(42.25220188 -71.13095053),12,02136
435,42.25224678,-71.11592935,(42.25224678 -71.11592935),1,02136
436,42.252305,-71.12320008,(42.25230500 -71.12320008),1,02136
437,42.25234038,-71.13279219,(42.25234038 -71.13279219),6,02136
438,42.25235422,-71.13180679,(42.25235422 -71.13180679),10,02136
439,42.25237344,-71.11838883,(42.25237344 -71.11838883),8,02136
440,42.25239860000001,-71.13110937,(42.25239860 -71.13110937),4,02136
441,42.252425,-71.12328698,(42.25242500 -71.12328698),7,02136
442,42.25244012,-71.14307663,(42.25244012 -71.14307663),6,02136
443,42.25244344,-71.11850237,(42.25244344 -71.11850237),4,02136
444,42.25244592,-71.11376074,(42.25244592 -71.11376074),1,02136
445,42.25245093,-71.11815799,(42.25245093 -71.11815799),1,02136
446,42.25246653,-71.11683569,(42.25246653 -71.11683569),6,02136
447,42.25248964,-71.14188911,(42.25248964 -71.14188911),2,02136
448,42.25250078,-71.11022148,(42.25250078 -71.11022148),4,02136
449,42.25257033,-71.10963326,(42.25257033 -71.10963326),1,02136
450,42.25258881,-71.13053356,(42.25258881 -71.13053356),28,02136
451,42.25259531,-71.13126821,(42.25259531 -71.13126821),1,02136
452,42.252597200000004,-71.13458829999999,(42.25259720 -71.13458830),5,02136
453,42.25259863,-71.12118670000001,(42.25259863 -71.12118670),16,02136
454,42.25262499,-71.129488,(42.25262499 -71.12948800),2,02136
455,42.25267625,-71.11772984,(42.25267625 -71.11772984),4,02136
456,42.2526953,-71.12496295,(42.25269530 -71.12496295),5,02136
457,42.25275215,-71.13928462,(42.25275215 -71.13928462),4,02136
458,42.25279971,-71.13143345,(42.25279971 -71.13143345),4,02136
459,42.25286575,-71.1099264,(42.25286575 -71.10992640),17,02136
460,42.25289498,-71.12741457,(42.25289498 -71.12741457),1,02136
461,42.25291669,-71.11731647,(42.25291669 -71.11731647),6,02136
462,42.25292596,-71.1126284,(42.25292596 -71.11262840),2,02136
463,42.25296639,-71.13009747,(42.25296639 -71.13009747),4,02136
464,42.25296948,-71.12552641,(42.25296948 -71.12552641),22,02136
465,42.25303287,-71.14128853,(42.25303287 -71.14128853),2,02136
466,42.25304573,-71.14377428,(42.25304573 -71.14377428),2,02136
467,42.25304795,-71.11081444,(42.25304795 -71.11081444),2,02136
468,42.25306838,-71.11498275,(42.25306838 -71.11498275),11,02136
469,42.25307089,-71.11747564,(42.25307089 -71.11747564),1,02136
470,42.25311614,-71.11410639,(42.25311614 -71.11410639),4,02136
471,42.25312863,-71.12762235,(42.25312863 -71.12762235),1,02136
472,42.253131700000004,-71.14072794,(42.25313170 -71.14072794),5,02136
473,42.25314673,-71.13171862,(42.25314673 -71.13171862),5,02136
474,42.25316873,-71.13277125,(42.25316873 -71.13277125),21,02136
475,42.25322227,-71.12887835,(42.25322227 -71.12887835),6,02136
476,42.25326475,-71.11903866,(42.25326475 -71.11903866),1,02136
477,42.25326725,-71.12753868,(42.25326725 -71.12753868),1,02136
478,42.25326734,-71.12385963,(42.25326734 -71.12385963),53,02136
479,42.25328935,-71.13183855,(42.25328935 -71.13183855),1,02136
480,42.2533034,-71.12971806,(42.25330340 -71.12971806),46,02136
481,42.2533264,-71.12127557,(42.25332640 -71.12127557),12,02136
482,42.25332979,-71.12467152,(42.25332979 -71.12467152),125,02136
483,42.253372,-71.11654302,(42.25337200 -71.11654302),8,02136
484,42.25339978,-71.11179254,(42.25339978 -71.11179254),7,02136
485,42.25343285,-71.14241378,(42.25343285 -71.14241378),1,02136
486,42.25347269,-71.12795222,(42.25347269 -71.12795222),6,02136
487,42.25349829,-71.13202426,(42.25349829 -71.13202426),6,02136
488,42.25349956,-71.11792895,(42.25349956 -71.11792895),8,02136
489,42.25353031,-71.13086205,(42.25353031 -71.13086205),7,02136
490,42.25354097,-71.13160511,(42.25354097 -71.13160511),3,02136
491,42.25355525,-71.12736952,(42.25355525 -71.12736952),1,02136
492,42.25358631,-71.11065723,(42.25358631 -71.11065723),7,02136
493,42.25361222,-71.11976125,(42.25361222 -71.11976125),2,02136
494,42.25363924,-71.12681733,(42.25363924 -71.12681733),5,02136
495,42.25366977,-71.12223389,(42.25366977 -71.12223389),5,02136
496,42.25369353,-71.11962582,(42.25369353 -71.11962582),3,02136
497,42.253697100000004,-71.11738509,(42.25369710 -71.11738509),6,02136
498,42.25369879,-71.13222563,(42.25369879 -71.13222563),1,02136
499,42.25370147,-71.14167178,(42.25370147 -71.14167178),2,02136
500,42.25371635,-71.14212718,(42.25371635 -71.14212718),2,02136
501,42.25372178,-71.14100932,(42.25372178 -71.14100932),1,02136
502,42.25375178,-71.14061549,(42.25375178 -71.14061549),1,02136
503,42.25376728,-71.13921351,(42.25376728 -71.13921351),3,02136
504,42.25378838,-71.11950948,(42.25378838 -71.11950948),7,02136
505,42.25382651,-71.12715656,(42.25382651 -71.12715656),1,02136
506,42.25384688,-71.13246887,(42.25384688 -71.13246887),1,02136
507,42.25385421,-71.11403046,(42.25385421 -71.11403046),2,02136
508,42.25386213,-71.11487114,(42.25386213 -71.11487114),1,02136
509,42.25387435,-71.12912445,(42.25387435 -71.12912445),11,02136
510,42.25387806,-71.13983788,(42.25387806 -71.13983788),1,02136
511,42.253907,-71.12331667,(42.25390700 -71.12331667),9,02136
512,42.2539599,-71.11962283,(42.25395990 -71.11962283),41,02136
513,42.25396427,-71.12438009,(42.25396427 -71.12438009),22,02136
514,42.25398213,-71.11547745,(42.25398213 -71.11547745),26,02136
515,42.254076500000004,-71.14299321,(42.25407650 -71.14299321),10,02136
516,42.2541151,-71.11946557,(42.25411510 -71.11946557),9,02136
517,42.2541821,-71.13351428,(42.25418210 -71.13351428),14,02136
518,42.25418506,-71.14045062,(42.25418506 -71.14045062),4,02136
519,42.25418512,-71.12787099,(42.25418512 -71.12787099),15,02136
520,42.25419653,-71.12432886,(42.25419653 -71.12432886),7,02136
521,42.25422187,-71.12491127,(42.25422187 -71.12491127),24,02136
522,42.2542222,-71.12880605,(42.25422220 -71.12880605),2,02136
523,42.25423363,-71.11132084,(42.25423363 -71.11132084),2,02136
524,42.25425603,-71.14143446,(42.25425603 -71.14143446),2,02136
525,42.25425671,-71.1198053,(42.25425671 -71.11980530),2,02136
526,42.25428304,-71.11223764,(42.25428304 -71.11223764),3,02136
527,42.25428441,-71.13853183,(42.25428441 -71.13853183),1,02136
528,42.25430120000001,-71.13396724,(42.25430120 -71.13396724),3,02136
529,42.25437959,-71.11988084,(42.25437959 -71.11988084),1,02136
530,42.25438033,-71.12869812,(42.25438033 -71.12869812),2,02136
531,42.2543893,-71.13083638,(42.25438930 -71.13083638),10,02136
532,42.25442915,-71.12632540000001,(42.25442915 -71.12632540),36,02136
533,42.25443121,-71.12430667,(42.25443121 -71.12430667),2,02136
534,42.2544451,-71.12242761,(42.25444510 -71.12242761),47,02136
535,42.25446462,-71.14180073,(42.25446462 -71.14180073),1,02136
536,42.25446533,-71.13728668,(42.25446533 -71.13728668),1,02136
537,42.25446645,-71.12113559999999,(42.25446645 -71.12113560),29,02136
538,42.25452229,-71.14075822,(42.25452229 -71.14075822),1,02136
539,42.25453845,-71.12859019,(42.25453845 -71.12859019),3,02136
540,42.2545638,-71.11998513,(42.25456380 -71.11998513),19,02136
541,42.25458598,-71.14247955,(42.25458598 -71.14247955),5,02136
542,42.25460933,-71.12954751,(42.25460933 -71.12954751),16,02136
543,42.25463677,-71.11945131,(42.25463677 -71.11945131),4,02136
544,42.25466263,-71.12430955,(42.25466263 -71.12430955),31,02136
545,42.25469908,-71.14355299,(42.25469908 -71.14355299),1,02136
546,42.25474003,-71.13202685,(42.25474003 -71.13202685),11,02136
547,42.25475584,-71.14143386,(42.25475584 -71.14143386),2,02136
548,42.25477484,-71.12838562,(42.25477484 -71.12838562),15,02136
549,42.25486799,-71.11394064,(42.25486799 -71.11394064),19,02136
550,42.25489152,-71.13963826,(42.25489152 -71.13963826),7,02136
551,42.25489283,-71.12428154,(42.25489283 -71.12428154),6,02136
552,42.25489549,-71.1201768,(42.25489549 -71.12017680),17,02136
553,42.25497875,-71.12812564,(42.25497875 -71.12812564),10,02136
554,42.2549852,-71.11207939,(42.25498520 -71.11207939),2,02136
555,42.25500503,-71.12426164,(42.25500503 -71.12426164),4,02136
556,42.25500533,-71.12807169,(42.25500533 -71.12807169),1,02136
557,42.25503337,-71.12028856,(42.25503337 -71.12028856),3,02136
558,42.25503605,-71.14074664,(42.25503605 -71.14074664),38,02136
559,42.25508502,-71.12511740000001,(42.25508502 -71.12511740),4,02136
560,42.25511703,-71.12423991,(42.25511703 -71.12423991),17,02136
561,42.25517299,-71.12331304,(42.25517299 -71.12331304),6,02136
562,42.25519156,-71.12761721,(42.25519156 -71.12761721),28,02136
563,42.25519837,-71.10993361,(42.25519837 -71.10993361),1,02136
564,42.25520097,-71.14449084,(42.25520097 -71.14449084),84,02136
565,42.25522071,-71.11047478,(42.25522071 -71.11047478),1,02136
566,42.25524883,-71.13082162,(42.25524883 -71.13082162),10,02136
567,42.25526923,-71.1380971,(42.25526923 -71.13809710),3,02136
568,42.25527615,-71.13306768,(42.25527615 -71.13306768),6,02136
569,42.25527809,-71.12000089,(42.25527809 -71.12000089),3,02136
570,42.25531876,-71.12719671,(42.25531876 -71.12719671),4,02136
571,42.25533058,-71.12859511,(42.25533058 -71.12859511),12,02136
572,42.25534875,-71.11482366,(42.25534875 -71.11482366),8,02136
573,42.25536264,-71.12584989,(42.25536264 -71.12584989),2,02136
574,42.25539358,-71.12678706,(42.25539358 -71.12678706),17,02136
575,42.2554572,-71.12078435,(42.25545720 -71.12078435),54,02136
576,42.2554684,-71.12637741,(42.25546840 -71.12637741),6,02136
577,42.25546877,-71.12417959,(42.25546877 -71.12417959),58,02136
578,42.25547954,-71.13971023,(42.25547954 -71.13971023),3,02136
579,42.25549019,-71.12985322,(42.25549019 -71.12985322),9,02136
580,42.25550985,-71.12614941,(42.25550985 -71.12614941),2,02136
581,42.25551258,-71.13134404,(42.25551258 -71.13134404),2,02136
582,42.25552478,-71.14106107,(42.25552478 -71.14106107),1,02136
583,42.25554755,-71.14306252,(42.25554755 -71.14306252),2,02136
584,42.25555129,-71.12592141,(42.25555129 -71.12592141),2,02136
585,42.25556295,-71.12743688,(42.25556295 -71.12743688),7,02136
586,42.25556687,-71.11243851,(42.25556687 -71.11243851),1,02136
587,42.25556696,-71.11902026,(42.25556696 -71.11902026),62,02136
588,42.25558641,-71.12574783,(42.25558641 -71.12574783),1,02136
589,42.25559206,-71.11990899999999,(42.25559206 -71.11990900),2,02136
590,42.25562152,-71.12557424,(42.25562152 -71.12557424),14,02136
591,42.25562672,-71.12228109,(42.25562672 -71.12228109),9,02136
592,42.25563199,-71.14339195,(42.25563199 -71.14339195),5,02136
593,42.25567123,-71.11254279,(42.25567123 -71.11254279),1,02136
594,42.25569954,-71.13169661,(42.25569954 -71.13169661),6,02136
595,42.25572061,-71.14071073,(42.25572061 -71.14071073),2,02136
596,42.25572957,-71.12484898,(42.25572957 -71.12484898),24,02136
597,42.25575686,-71.11240351,(42.25575686 -71.11240351),2,02136
598,42.25577653,-71.14547503,(42.25577653 -71.14547503),63,02136
599,42.25582051,-71.12411928,(42.25582051 -71.12411928),63,02136
600,42.25585722,-71.14116644,(42.25585722 -71.14116644),5,02136
601,42.25586956,-71.12930972,(42.25586956 -71.12930972),8,02136
602,42.25587059,-71.12129661,(42.25587059 -71.12129661),15,02136
603,42.25587321,-71.11522113,(42.25587321 -71.11522113),4,02136
604,42.25590917,-71.11299239,(42.25590917 -71.11299239),6,02136
605,42.255914000000004,-71.12104379,(42.25591400 -71.12104379),2,02136
606,42.25591938,-71.11069719,(42.25591938 -71.11069719),4,02136
607,42.25592648,-71.12317207,(42.25592648 -71.12317207),139,02136
608,42.25594526,-71.12143772,(42.25594526 -71.12143772),15,02136
609,42.25594893,-71.14200818,(42.25594893 -71.14200818),35,02136
610,42.25599599,-71.11199735,(42.25599599 -71.11199735),6,02136
611,42.25601760000001,-71.12578447,(42.25601760 -71.12578447),15,02136
612,42.25602833,-71.12222399,(42.25602833 -71.12222399),16,02136
613,42.25602841,-71.12190725,(42.25602841 -71.12190725),13,02136
614,42.25604138,-71.12102424,(42.25604138 -71.12102424),12,02136
615,42.2560536,-71.12955904,(42.25605360 -71.12955904),4,02136
616,42.25609213,-71.12079615,(42.25609213 -71.12079615),5,02136
617,42.25614494,-71.12802506,(42.25614494 -71.12802506),22,02136
618,42.25615863,-71.13075198,(42.25615863 -71.13075198),12,02136
619,42.25616789,-71.15909972,(42.25616789 -71.15909972),4,02132
620,42.25621592,-71.12401947,(42.25621592 -71.12401947),1060,02136
621,42.256242900000004,-71.15798914,(42.25624290 -71.15798914),4,02132
622,42.25629375,-71.12720457,(42.25629375 -71.12720457),22,02136
623,42.25629982,-71.11238194,(42.25629982 -71.11238194),1,02136
624,42.25632224,-71.11959219,(42.25632224 -71.11959219),25,02136
625,42.25633071,-71.11783849,(42.25633071 -71.11783849),17,02136
626,42.25636758,-71.12844102,(42.25636758 -71.12844102),3,02136
627,42.25637791,-71.12611439,(42.25637791 -71.12611439),6,02136
628,42.25642616,-71.13154793,(42.25642616 -71.13154793),9,02136
629,42.25643081,-71.11800887,(42.25643081 -71.11800887),3,02136
630,42.25643825,-71.12124914,(42.25643825 -71.12124914),6,02136
631,42.25649605,-71.12051009999999,(42.25649605 -71.12051010),37,02136
632,42.25652131,-71.12229114,(42.25652131 -71.12229114),6,02136
633,42.25652992,-71.11278979999999,(42.25652992 -71.11278980),1,02136
634,42.25653339,-71.11362352,(42.25653339 -71.11362352),5,02136
635,42.25654364,-71.11104812,(42.25654364 -71.11104812),3,02136
636,42.25654895,-71.1411728,(42.25654895 -71.14117280),24,02136
637,42.25661118,-71.12391857,(42.25661118 -71.12391857),10,02136
638,42.25661385,-71.14449037,(42.25661385 -71.14449037),72,02136
639,42.25662019,-71.15718067,(42.25662019 -71.15718067),10,02132
640,42.25667872,-71.11853971,(42.25667872 -71.11853971),6,02136
641,42.25669684,-71.13961052,(42.25669684 -71.13961052),2,02136
642,42.25670536,-71.14650457,(42.25670536 -71.14650457),10,02136
643,42.25671269,-71.12254844,(42.25671269 -71.12254844),8,02136
644,42.25673323,-71.12232899,(42.25673323 -71.12232899),1,02136
645,42.25676954,-71.12647642,(42.25676954 -71.12647642),25,02136
646,42.25678418,-71.16022843,(42.25678418 -71.16022843),3,02132
647,42.25679439,-71.12172746,(42.25679439 -71.12172746),7,02136
648,42.25679872,-71.12820604,(42.25679872 -71.12820604),8,02136
649,42.256810200000004,-71.12918339,(42.25681020 -71.12918339),11,02136
650,42.25683667,-71.15805617,(42.25683667 -71.15805617),1,02132
651,42.25686038,-71.12112688,(42.25686038 -71.12112688),4,02136
652,42.25689386,-71.12068582,(42.25689386 -71.12068582),3,02136
653,42.25690712,-71.15606182,(42.25690712 -71.15606182),5,02132
654,42.25693527,-71.12384449999999,(42.25693527 -71.12384450),33,02136
655,42.25696794,-71.11903025,(42.25696794 -71.11903025),3,02136
656,42.25705572,-71.14656188,(42.25705572 -71.14656188),13,02136
657,42.25706604,-71.12237932,(42.25706604 -71.12237932),20,02136
658,42.25711406,-71.11719143,(42.25711406 -71.11719143),25,02136
659,42.25711752,-71.12803459,(42.25711752 -71.12803459),3,02136
660,42.25715387,-71.11258843,(42.25715387 -71.11258843),8,02136
661,42.25716118,-71.12683844,(42.25716118 -71.12683844),5,02136
662,42.25716913,-71.12530617,(42.25716913 -71.12530617),50,02136
663,42.25717603,-71.15973047,(42.25717603 -71.15973047),1,02132
664,42.25719149,-71.12001776,(42.25719149 -71.12001776),78,02136
665,42.25719657,-71.12104482,(42.25719657 -71.12104482),7,02136
666,42.25722371,-71.11934685,(42.25722371 -71.11934685),10,02136
667,42.25725935,-71.12377043,(42.25725935 -71.12377043),6,02136
668,42.25732328,-71.12310848,(42.25732328 -71.12310848),6,02136
669,42.257335499999996,-71.15615129999999,(42.25733550 -71.15615130),1,02132
670,42.25739702,-71.12244855,(42.25739702 -71.12244855),9,02136
671,42.25746471,-71.12170562,(42.25746471 -71.12170562),14,02136
672,42.25747771,-71.11966579,(42.25747771 -71.11966579),7,02136
673,42.25751902,-71.11801314,(42.25751902 -71.11801314),13,02136
674,42.25752917,-71.15822751,(42.25752917 -71.15822751),9,02132
675,42.25753276,-71.12096275,(42.25753276 -71.12096275),3,02136
676,42.25756208,-71.14578222,(42.25756208 -71.14578222),13,02136
677,42.25756532,-71.12880243,(42.25756532 -71.12880243),1,02136
678,42.25756623,-71.14501118,(42.25756623 -71.14501118),1,02136
679,42.25761854,-71.11600263,(42.25761854 -71.11600263),1,02136
680,42.25764997,-71.16029379999999,(42.25764997 -71.16029380),8,02132
681,42.25767476,-71.12367146,(42.25767476 -71.12367146),69,02136
682,42.25767996,-71.12740973,(42.25767996 -71.12740973),17,02136
683,42.25768042,-71.15908847,(42.25768042 -71.15908847),1,02132
684,42.25768764,-71.1264177,(42.25768764 -71.12641770),20,02136
685,42.25771523,-71.12249707,(42.25771523 -71.12249707),2,02136
686,42.25777765,-71.11906855,(42.25777765 -71.11906855),27,02136
687,42.25779863,-71.12847815,(42.25779863 -71.12847815),4,02136
688,42.25782735,-71.12089245,(42.25782735 -71.12089245),5,02136
689,42.25783261,-71.11643185,(42.25783261 -71.11643185),1,02136
690,42.2578406,-71.14813948,(42.25784060 -71.14813948),121,02136
691,42.25784534,-71.12029403,(42.25784534 -71.12029403),7,02136
692,42.25787411,-71.16113446,(42.25787411 -71.16113446),15,02132
693,42.25788105,-71.11286959,(42.25788105 -71.11286959),4,02136
694,42.25794491,-71.15628185,(42.25794491 -71.15628185),5,02132
695,42.25794926,-71.16122879999999,(42.25794926 -71.16122880),36,02108
696,42.257949700000005,-71.15874671,(42.25794970 -71.15874671),3,02132
